SAR_pct,beta_family,seed,R_AR,U_AR,R_peak,U_peak,R_day,U_day,R_inactive_AR,U_inactive_AR,R_employed_AR,U_employed_AR,R_student_AR,U_student_AR
20,0.0221,25,0.7086654285939229,0.732150217434596,5007,5667,79,70,0.27121080391815916,0.32965861009679476,1.0,1.0,0.9993230484198525,0.9998396693625966
20,0.0221,26,0.7096101923335201,0.7331829738754301,4857,5680,84,72,0.2734133194227091,0.3324059583840491,0.9997959960831247,1.0,0.9998396693625966,0.999590266148858
20,0.0221,27,0.7085079679706567,0.7339841705761669,4844,5779,82,74,0.2711528429838289,0.3342491160957515,1.0,0.9999591992166249,0.9988064274771083,0.9998931129083978
20,0.0221,28,0.7090173993988709,0.7332014986546379,4825,5766,81,73,0.272057033559381,0.33229003651538863,0.9997007942552497,1.0,0.9997684113015285,0.9998396693625966
20,0.0221,29,0.7064702422578001,0.7320761183177649,4877,5812,123,86,0.26664348229293455,0.32947313510693793,0.9998231966053748,1.0,0.9981294758969609,0.9998396693625966
20,0.0221,30,0.7091285480741176,0.7339610146021572,4754,5685,83,74,0.2729032632006028,0.334144786413957,0.9997823958219998,1.0,0.9987886129618413,0.9999109274236648
20,0.0221,31,0.7090220305936729,0.7324882946551381,4825,5529,80,72,0.2726598272764157,0.3305048397380166,0.9995375911217496,1.0,0.999073645206114,0.9998396693625966
20,0.0221,32,0.7086839533731307,0.7330903499793913,4831,5588,74,70,0.27092099924650787,0.3319770474700052,0.9999455989555,1.0,0.9999109274236648,0.9998931129083978
20,0.0221,33,0.7085357551394684,0.7337479796412676,4926,5628,82,73,0.2711528429838289,0.333704283313047,0.9998095963442498,0.9999591992166249,0.9991627177824491,0.9998218548473295
20,0.0221,34,0.7091609664377312,0.7342203615110663,4931,5591,80,76,0.2726598272764157,0.3348519098127862,0.9993743879882494,1.0,0.9998218548473295,0.9998218548473295
20,0.0221,35,0.7086144854511015,0.7336183061868131,4667,5651,76,71,0.27074711644351707,0.3334144786413957,0.9999863997388749,0.9999863997388749,0.9998574838778637,0.9997327822709944
20,0.0221,36,0.7075724666206635,0.7335303134855762,4854,5803,77,64,0.26832434938851213,0.3331478583434765,0.9997823958219998,0.9999455989555,0.9998396693625966,0.9998574838778637
