level,location_id,name,sum,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
8,2423705031302,"Παγκραταίικα Καλύβια,τα",14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
8,2423705031303,"Σελλά,τα",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423705031304,"Στενόν,το",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7,24237050314,Δημοτική Κοινότητα Πλανητέρου,74,0,3,0,4,0,3,3,6,0,3,0,6,8,5,9,14
8,2423705031401,"Πλανητέρον,το",74,0,3,0,4,0,3,3,6,0,3,0,6,8,5,9,14
7,24237050315,Δημοτική Κοινότητα Τουρλάδας,17,0,0,0,0,0,0,0,4,0,0,0,0,3,4,5,8
8,2423705031501,"Τουρλάδα,η",17,0,0,0,0,0,0,0,4,0,0,0,0,3,4,5,8
7,24237050316,Δημοτική Κοινότητα Φιλίων,78,3,3,0,0,0,0,0,3,3,3,9,7,6,8,6,26
8,2423705031601,"Φίλια,τα",46,0,0,0,0,0,0,3,3,0,0,4,8,5,9,3,18
8,2423705031602,"Άγιοι Θεόδωροι,οι",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423705031603,"Ζευγολατιόν,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8,2423705031604,"Καλύβια,τα",22,0,5,0,0,0,0,0,0,3,0,5,3,0,3,0,9
8,2423705031605,"Μονή Αγίου Αθανασίου,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,242370504,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΪΩΝ,486,14,10,17,13,22,15,21,21,17,24,21,33,41,43,19,150
7,24237050401,Δημοτική Κοινότητα Δάφνης,236,5,3,7,7,10,11,10,7,8,13,12,14,24,25,11,70
8,2423705040101,"Δάφνη,η",236,5,3,7,7,10,11,10,7,8,13,12,14,24,25,11,70
7,24237050402,Δημοτική Κοινότητα Αμυγδαλέας,17,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,11
8,2423705040201,"Αμυγδαλέα,η",17,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,11
7,24237050403,Δημοτική Κοινότητα Νασίων,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423705040301,"Νάσια,τα",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7,24237050404,Δημοτική Κοινότητα Πάου,131,4,4,6,8,13,3,6,7,4,4,10,7,11,6,3,34
8,2423705040401,"Πάος,ο",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423705040402,"Βεσίνιον,το",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423705040403,"Δεχουναίικα,τα",4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
8,2423705040404,"Παλαιός Πάος,ο",106,0,4,4,5,13,3,4,7,4,5,8,7,7,7,3,21
8,2423705040405,"Ποταμιά,η",9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
7,24237050405,Δημοτική Κοινότητα Πεύκου,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
8,2423705040501,"Πεύκον,το",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14
7,24237050406,Δημοτική Κοινότητα Σκοτάνης,36,0,0,0,3,3,3,4,3,3,0,0,5,0,3,3,5
8,2423705040601,"Σκοτάνη,η",15,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,5
8,2423705040602,"Άγιος Γεώργιος,ο",23,0,0,0,3,3,3,4,0,3,0,0,3,0,4,3,0
7,24237050407,Δημοτική Κοινότητα Χόβολης,38,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,18
8,2423705040701,"Κάτω Χόβολη,η",38,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,18
8,2423705040702,"Άνω Χόβολη,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
