level,location_id,name,sum,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
7,24237020601,Δημοτική Κοινότητα Ροδοδάφνης,1329,60,60,79,78,56,66,57,71,100,109,101,90,90,98,71,142
8,2423702060101,"Ροδοδάφνη,η",1329,60,60,79,78,56,66,57,71,100,109,101,90,90,98,71,142
7,24237020602,Δημοτική Κοινότητα Αγίου Κωνσταντίνου,199,15,9,13,12,11,14,10,6,6,18,22,9,8,13,7,22
8,2423702060201,"Άγιος Κωνσταντίνος,ο",199,15,9,13,12,11,14,10,6,6,18,22,9,8,13,7,22
7,24237020603,Δημοτική Κοινότητα Άλσους,36,0,3,3,3,0,0,0,3,3,3,5,3,3,5,0,5
8,2423702060301,"Άλσος,το",36,0,3,3,3,0,0,0,3,3,3,5,3,3,5,0,5
7,24237020604,Δημοτική Κοινότητα Βερίνου,42,3,0,0,6,3,3,4,4,4,5,3,0,4,5,0,3
8,2423702060401,"Βερίνον,το",42,3,0,0,6,3,3,4,4,4,5,3,0,4,5,0,3
8,2423702060402,"Μονή Αγίου Ιωάννου Θεολόγου,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020605,Δημοτική Κοινότητα Γκραίκα,42,3,4,3,3,0,0,3,0,4,7,6,3,0,0,0,4
8,2423702060501,"Γκραίκας,ο",42,3,4,3,3,0,0,3,0,4,7,6,3,0,0,0,4
7,24237020606,Δημοτική Κοινότητα Γρηγόρη,47,0,0,0,0,4,0,3,5,3,3,5,3,4,3,0,12
8,2423702060601,"Γρηγόρης,ο",45,0,0,0,0,4,0,3,0,3,3,5,3,4,3,0,9
8,2423702060602,"Επταπίττα,η",4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
7,24237020607,Δημοτική Κοινότητα Δημητροπούλου,87,5,8,0,3,0,4,10,5,8,5,9,5,9,8,5,9
8,2423702060701,"Δημητρόπουλον,το",87,5,8,0,3,0,4,10,5,8,5,9,5,9,8,5,9
7,24237020608,Δημοτική Κοινότητα Δουκαναιίκων,20,3,0,0,0,0,0,3,0,3,3,0,5,0,0,4,4
8,2423702060801,"Δουκαναίικα,τα",9,3,0,0,0,0,0,3,0,3,0,0,5,0,0,4,0
8,2423702060802,"Άνω Δουκαναίικα,τα",9,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4
7,24237020609,Δημοτική Κοινότητα Κρήνης Αιγιαλείας,116,7,13,3,3,3,8,10,13,6,4,13,8,9,4,6,14
8,2423702060901,"Κρήνη,η",116,7,13,3,3,3,8,10,13,6,4,13,8,9,4,6,14
8,2423702060902,"Μικρόνι,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020610,Δημοτική Κοινότητα Λάκκας,51,0,0,0,3,0,0,0,0,0,5,4,6,4,0,6,7
8,2423702061001,"Λάκκα,η",51,0,0,0,3,0,0,0,0,0,5,4,6,4,0,6,7
7,24237020611,Δημοτική Κοινότητα Λόγγου,381,13,23,17,26,13,14,12,20,36,27,24,26,30,24,29,51
8,2423702061101,"Λόγγος,ο",381,13,23,17,26,13,14,12,20,36,27,24,26,30,24,29,51
7,24237020612,Δημοτική Κοινότητα Μάγειρα,23,0,0,0,0,4,3,0,0,0,3,0,0,3,0,3,0
8,2423702061201,"Μάγειρας,ο",23,0,0,0,0,4,3,0,0,0,3,0,0,3,0,3,0
7,24237020613,Δημοτική Κοινότητα Μυρόβρυσης,85,3,0,3,4,8,5,3,4,7,10,6,7,9,6,0,16
8,2423702061301,"Μυρόβρυση,η",85,3,0,3,4,8,5,3,4,7,10,6,7,9,6,0,16
7,24237020614,Δημοτική Κοινότητα Νεραντζιών,93,3,7,0,0,3,0,3,3,6,11,0,4,6,8,7,13
8,2423702061401,"Νεραντζιαί,αι",93,3,7,0,0,3,0,3,3,6,11,0,4,6,8,7,13
7,24237020615,Δημοτική Κοινότητα Σελιανιτίκων,408,17,8,16,16,30,17,14,24,23,38,39,30,41,27,28,43
8,2423702061501,"Σελιανίτικα,τα",408,17,8,16,16,30,17,14,24,23,38,39,30,41,27,28,43
7,24237020616,Δημοτική Κοινότητα Τούμπας,36,0,3,0,0,0,0,0,4,3,5,7,4,4,0,4,6
8,2423702061601,"Τούμπα,η",26,0,5,0,0,0,0,0,4,0,3,4,4,4,0,4,3
8,2423702061602,"Μερτίδιον,το",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2423703,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΑΧΑΪΑΣ,13550,754,797,890,852,771,810,870,881,981,910,933,860,816,730,559,1139
6,242370301,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΥΜΗΣ,5802,366,422,483,413,366,330,382,385,431,333,336,358,348,282,193,365
7,24237030101,Δημοτική Κοινότητα Κάτω Αχαΐας,4159,312,345,376,307,285,254,304,312,307,214,220,224,240,166,104,178
8,2423703010101,"Κάτω Αχαΐα,η",3909,288,323,353,296,271,239,296,294,278,203,209,215,227,156,92,167
8,2423703010102,"Αλυκαί,αι",126,4,13,13,3,3,3,3,14,19,9,3,11,12,8,9,6
8,2423703010103,"Μανεταίικα,τα",12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
8,2423703010104,"Παραλία Κάτω Αχαΐας,η",33,0,0,0,3,0,3,5,0,8,3,0,4,4,0,3,0
8,2423703010105,"Πίσω Συκέα,η",83,18,10,13,8,8,7,7,3,4,0,0,0,0,0,4,4
7,24237030102,Δημοτική Κοινότητα Αγιοβλασιτίκων,139,3,3,6,7,5,4,4,5,18,10,7,11,3,8,10,20
8,2423703010201,"Κάπελη,η",31,0,5,0,0,3,4,0,5,4,0,3,3,4,4,0,3
8,2423703010202,"Αγιοβλασίτικα,τα",52,0,5,5,4,0,0,0,0,7,7,0,5,0,3,7,11
8,2423703010203,"Λεύκος,ο",8,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,7
8,2423703010204,"Στεναΐτικα,τα",45,0,0,3,5,0,5,3,3,0,5,10,7,0,3,0,3
7,24237030103,Δημοτική Κοινότητα Αλισσού,393,14,19,21,26,13,13,19,21,36,31,26,32,23,29,19,44
8,2423703010301,"Αλισσός,ο",255,9,17,12,15,6,4,12,14,22,22,22,22,13,22,11,32
8,2423703010302,"Καμενίτσα,η",33,0,0,0,4,3,3,0,0,3,3,0,4,3,0,0,0
8,2423703010303,"Παραλία Αλισσού,η",77,7,0,4,8,3,4,7,5,11,5,3,3,3,7,5,5
8,2423703010304,"Προφήτης Ελισσαίος,ο",21,0,0,5,3,0,4,0,0,0,3,3,0,3,0,0,4
7,24237030104,Δημοτική Κοινότητα Άνω Αχαΐας,85,3,4,16,5,3,4,6,0,3,4,7,3,5,7,3,15
8,2423703010401,"Άνω Αχαΐα,η",85,3,4,16,5,3,4,6,0,3,4,7,3,5,7,3,15
7,24237030105,Δημοτική Κοινότητα Ελαιοχωρίου,99,0,3,9,6,4,3,4,7,9,4,4,7,13,9,10,14
8,2423703010501,"Ελαιοχώριον,το",99,0,3,9,6,4,3,4,7,9,4,4,7,13,9,10,14
7,24237030106,Δημοτική Κοινότητα Κάτω Αλισσού,305,7,16,16,10,22,9,15,19,20,21,22,36,29,21,15,29
8,2423703010601,"Κάτω Αλισσός,ο",208,3,13,12,6,14,9,12,8,12,17,16,27,20,10,9,21
8,2423703010602,"Γιαλός,ο",99,6,6,0,6,6,0,7,8,5,6,3,7,6,8,9,9
7,24237030107,Δημοτική Κοινότητα Νιφοραιίκων,281,4,8,23,16,11,14,11,10,19,27,22,20,23,19,20,28
8,2423703010701,"Νιφοραίικα,τα",225,4,10,18,16,11,12,13,8,18,20,15,21,18,13,5,19
8,2423703010702,"Παραλία Νιφοραιίκων,η",53,0,0,3,3,0,0,0,5,3,4,5,3,3,4,13,7
7,24237030108,Δημοτική Κοινότητα Πετροχωρίου,349,21,15,25,33,20,21,14,16,21,20,30,24,9,25,18,31
8,2423703010801,"Πετροχώριον,το",65,4,0,3,3,3,7,4,3,3,6,5,6,3,10,0,6
8,2423703010802,"Βεσκουκαίικα,τα",37,3,0,3,5,0,0,3,0,3,0,7,3,3,3,0,9
8,2423703010803,"Βυθούλκας,ο",14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
8,2423703010804,"Καρυά,η",184,15,14,13,24,13,10,3,8,20,12,11,13,6,8,5,9
8,2423703010805,"Λαμπραίικα,τα",26,0,0,0,0,0,0,3,3,0,0,3,4,0,4,3,6
8,2423703010806,"Λογοθέτης,ο",26,0,0,8,0,0,0,5,0,0,0,0,5,0,0,4,3
6,242370302,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΛΑΡΙΣΣΟΥ,2519,84,100,128,168,137,167,132,120,171,175,204,192,184,152,129,282
7,24237030201,Δημοτική Κοινότητα Μετοχίου,739,27,36,40,36,24,52,41,42,64,52,59,48,50,47,42,70
8,2423703020101,"Μετόχιον,το",195,3,7,7,6,4,14,11,13,12,15,18,11,14,13,11,22
8,2423703020102,"Λάπας,ο",446,20,21,23,23,18,34,25,22,47,29,34,27,34,27,24,38
8,2423703020103,"Νέον Βουπράσιον,το",98,4,8,9,7,3,4,6,7,5,7,12,9,3,6,3,10
7,24237030202,Δημοτική Κοινότητα Αγίου Νικολάου Σπάτων,109,4,5,5,7,4,3,4,5,5,8,12,9,12,4,7,12
8,2423703020201,"Άγιος Νικόλαος,ο",78,4,5,3,7,4,3,3,3,0,3,10,8,12,4,3,11
8,2423703020202,"Άγιος Κωνσταντίνος,ο",32,3,0,4,3,0,0,0,0,3,3,3,3,0,0,6,5
8,2423703020203,"Μονή Αγίου Νικολάου,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030203,Δημοτική Κοινότητα Απιδεώνος,148,3,5,6,14,6,9,6,4,7,20,17,17,7,7,6,18
8,2423703020301,"Απιδεών,ο",148,3,5,6,14,6,9,6,4,7,20,17,17,7,7,6,18
7,24237030204,Δημοτική Κοινότητα Αράξου,143,3,5,7,32,29,15,9,3,6,8,8,5,7,6,5,9
8,2423703020401,"Άραξος,ο",122,3,3,0,32,25,14,9,4,5,8,3,3,3,6,4,6
8,2423703020402,"Ακρωτήριο Αράξου,το",19,0,0,0,0,0,3,0,0,3,0,0,4,3,0,3,0
8,2423703020403,"Καλόγρια,η",7,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0
7,24237030205,Δημοτική Κοινότητα Βελιτσών,161,4,8,8,7,9,16,10,3,8,9,14,16,14,14,8,13
8,2423703020501,"Άνω Βελιτσαί,αι",89,4,5,6,3,3,8,7,4,4,6,7,13,9,6,4,9
8,2423703020502,"Κάτω Βελιτσαί,αι",69,3,0,4,0,4,7,0,3,3,0,5,6,3,5,5,6
7,24237030206,Δημοτική Κοινότητα Καγκαδίου,192,4,13,9,12,14,12,9,3,10,21,12,20,14,5,11,32
8,2423703020601,"Καγκάδιον,το",192,4,13,9,12,14,12,9,3,10,21,12,20,14,5,11,32
7,24237030207,Δημοτική Κοινότητα Λακκοπέτρας,388,21,17,20,28,21,17,22,30,25,21,30,27,25,20,21,45
8,2423703020701,"Λακκόπετρα,η",335,25,13,12,22,16,15,18,24,23,18,30,24,20,19,15,40
8,2423703020702,"Ιονική Ακτή,η",21,0,0,0,3,3,0,3,0,3,0,4,0,3,4,3,3
8,2423703020703,"Καρνάρι,το",32,0,3,4,0,0,0,0,4,0,3,0,0,3,0,0,3
8,2423703020704,"Λιμανάκι,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030208,Δημοτική Κοινότητα Ματαράγκας,136,4,6,4,10,5,8,11,7,10,9,10,14,4,16,5,16
8,2423703020801,"Ματαράγκα,η",55,0,0,3,9,0,3,0,3,3,5,3,0,0,10,5,8
8,2423703020802,"Κεφαλαίικα,τα",83,5,6,0,4,5,3,11,0,5,6,10,11,0,3,3,11
7,24237030209,Δημοτική Κοινότητα Μιχοΐου,145,7,3,13,11,7,8,4,3,7,10,14,8,7,14,6,18
8,2423703020901,"Μιχόιον,το",106,7,0,10,4,4,5,0,3,9,7,9,7,4,9,4,16
8,2423703020902,"Κάνδαλος,ο",17,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,5
8,2423703020903,"Τσαμαίικα,τα",22,0,0,0,0,0,3,0,0,0,0,0,4,0,3,3,3
8,2423703020904,"Ψευτέικα,τα",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030210,Δημοτική Κοινότητα Πέτα,103,3,0,0,4,9,11,9,0,6,3,6,5,12,6,7,15
8,2423703021001,"Πέτας,ο",103,3,0,0,4,9,11,9,0,6,3,6,5,12,6,7,15
7,24237030211,Δημοτική Κοινότητα Ριόλου,260,4,7,19,7,20,15,14,12,15,27,25,24,21,18,12,28
8,2423703021101,"Ρίολος,ο",253,4,7,19,7,20,15,14,10,15,27,25,24,21,18,12,28
8,2423703021102,"Μαζαίικα,τα",4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
6,242370303,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΟΒΡΗΣ,2679,228,191,177,171,161,155,154,162,175,178,180,127,135,149,114,217
7,24237030301,Δημοτική Κοινότητα Σαγαιίκων,1136,137,100,90,91,84,78,71,71,58,68,70,32,41,50,36,67
8,2423703030101,"Σαγαίικα,τα",634,65,45,45,51,35,42,48,45,29,36,40,21,23,34,27,46
8,2423703030102,"Απόστολοι,οι",37,0,0,4,3,0,3,5,3,0,5,6,0,4,5,0,3
8,2423703030103,"Βραχναίικα,τα",10,0,0,3,0,3,0,0,0,0,3,3,4,0,4,0,0
8,2423703030104,"Γερουσαίικα,τα",368,59,52,33,29,43,32,14,13,18,11,23,9,4,6,8,11
8,2423703030105,"Μπουταίικα,τα",69,3,3,6,6,4,0,3,6,0,9,3,3,5,3,4,6
8,2423703030106,"Σταθμός,ο",16,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0
7,24237030302,Δημοτική Κοινότητα Καραιίκων,339,14,22,16,17,21,16,15,14,20,31,27,20,23,27,15,50
8,2423703030201,"Καραίικα,τα",73,5,0,4,0,6,8,0,3,4,6,8,3,5,9,0,17
8,2423703030202,"Γομοστόν,το",120,6,10,3,7,10,5,8,5,5,10,6,8,9,4,6,16
8,2423703030203,"Καραμεσιναίικα,τα",78,5,7,10,4,0,0,0,4,7,7,3,8,5,6,9,8
8,2423703030204,"Ράχη,η",64,4,3,3,5,3,0,3,0,6,6,12,5,0,4,3,7
7,24237030303,Δημοτική Κοινότητα Κρίνου,151,8,8,0,11,10,4,13,10,5,11,10,11,15,9,5,22
8,2423703030301,"Κρίνος,ο",151,8,8,0,11,10,4,13,10,5,11,10,11,15,9,5,22
7,24237030304,Δημοτική Κοινότητα Λιμνοχωρίου,715,51,49,44,39,26,36,43,51,82,57,53,33,32,40,35,51
8,2423703030401,"Λιμνοχώριον,το",215,5,16,15,12,8,5,5,6,19,21,21,19,14,17,13,21
8,2423703030402,"Καλαμάκιον,το",207,17,6,13,15,12,18,14,10,16,6,18,8,10,16,8,13
8,2423703030403,"Κάτω Λιμνοχώριον,το",107,4,9,9,5,3,3,3,12,19,6,6,7,3,6,5,6
8,2423703030404,"Παραλία Καλαμακίου,η",188,23,21,5,10,6,8,20,21,31,21,5,3,3,0,8,3
7,24237030305,Δημοτική Κοινότητα Μύρτου,185,15,14,13,19,12,10,6,9,4,12,9,16,10,11,10,12
8,2423703030501,"Μύρτος,ο",93,3,4,8,5,5,5,3,3,6,8,8,11,7,4,7,8
8,2423703030502,"Γιουλαίικα,τα",49,4,4,4,3,4,8,0,8,0,6,0,4,0,3,0,4
8,2423703030503,"Πουρνάριον,το",49,6,5,0,5,8,5,0,4,0,3,0,0,0,4,8,5
7,24237030306,Δημοτική Κοινότητα Φράγκας,149,11,5,10,4,11,13,3,4,10,7,8,11,11,15,9,18
8,2423703030601,"Φράγκα,η",103,9,3,5,3,5,10,4,3,8,3,7,6,9,8,14,12
8,2423703030602,"Σπαναίικα,τα",17,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,3
8,2423703030603,"Τσακώνικα,τα",24,3,4,5,0,4,0,0,0,3,3,5,3,4,0,0,4
6,242370304,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΩΛΕΝΙΑΣ,2547,66,87,93,102,110,161,199,207,207,221,216,181,158,145,120,271
7,24237030401,Δημοτική Κοινότητα Λουσικών,271,9,14,13,18,13,9,7,11,14,21,27,22,27,15,16,38
8,2423703040101,"Λουσικά,τα",192,4,12,5,13,10,7,4,8,8,15,21,14,17,13,9,28
8,2423703040102,"Σπαλιαραίικα,τα",59,3,0,4,8,3,0,0,6,4,6,8,4,6,4,4,5
8,2423703040103,"Υψηλή Ράχη,η",15,4,0,3,0,0,0,4,0,0,0,0,4,3,3,3,4
7,24237030402,Δημοτική Κοινότητα Αγίου Νικολάου Κράλης,169,6,12,16,13,9,3,8,3,10,10,12,9,4,10,6,26
8,2423703040201,"Καλαμάκιον,το",63,0,6,7,3,0,0,0,0,6,3,5,0,4,5,3,9
8,2423703040202,"Άγιος Νικόλαος,ο",25,0,0,3,5,4,0,3,0,3,4,0,0,0,0,0,3
8,2423703040203,"Αυγεραίικα,τα",30,0,0,0,4,3,0,0,3,0,3,0,3,0,0,0,8
8,2423703040204,"Θωμαίικα,τα",38,4,0,3,3,0,3,0,3,3,0,0,3,0,5,0,3
8,2423703040205,"Ποιμενοχώριον,το",11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4
7,24237030403,Δημοτική Κοινότητα Αγίου Στεφάνου,730,3,7,5,4,31,80,112,122,101,92,58,43,33,17,4,16
8,2423703040301,"Άγιος Στέφανος,ο",77,0,5,3,4,3,5,7,10,6,5,9,3,5,3,5,10
8,2423703040302,"Παλαιά Περιστέρα,η",12,3,0,3,0,0,0,0,0,0,0,0,4,5,3,0,3
8,2423703040303,"Φυλακές,οι",640,0,4,0,0,26,77,109,114,98,89,47,37,22,12,0,3
7,24237030404,Δημοτική Κοινότητα Άνω Σουδεναιίκων,75,0,3,6,0,0,7,6,8,6,4,3,7,7,10,3,16
8,2423703040401,"Άνω Σουδεναίικα,τα",75,0,3,6,0,0,7,6,8,6,4,3,7,7,10,3,16
7,24237030405,Δημοτική Κοινότητα Άρλας,168,9,7,14,11,13,10,4,5,6,17,16,15,13,11,9,17
8,2423703040501,"Άρλα,η",168,9,7,14,11,13,10,4,5,6,17,16,15,13,11,9,17
7,24237030406,Δημοτική Κοινότητα Αχαϊκού,68,0,0,4,0,4,8,7,3,4,0,7,3,5,7,3,5
8,2423703040601,"Αχαϊκόν,το",68,0,0,4,0,4,8,7,3,4,0,7,3,5,7,3,5
7,24237030407,Δημοτική Κοινότητα Γαλαναίϊκα,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
8,2423703040701,"Γαλαναίϊκα,τα",11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
7,24237030408,Δημοτική Κοινότητα Γκανέϊκα,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423703040801,"Γκανέικα,τα",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237030409,Δημοτική Κοινότητα Κάτω Μαζαράκι,269,11,12,12,8,6,10,11,17,20,17,22,20,21,20,25,36
8,2423703040901,"Κάτω Μαζαράκιον,το",269,11,12,12,8,6,10,11,17,20,17,22,20,21,20,25,36
7,24237030410,Δημοτική Κοινότητα Μιτοπόλεως,148,6,9,7,7,12,4,6,9,9,14,10,10,9,8,12,24
8,2423703041001,"Μιτόπολις,η",88,5,8,0,7,8,5,6,9,5,13,4,9,9,3,4,9
8,2423703041002,"Κώμη,η",43,0,0,3,4,0,0,0,0,3,4,4,4,0,3,5,11
8,2423703041003,"Σουβαλιωτέικα,τα",18,0,0,0,0,3,3,0,0,0,3,3,0,0,0,4,0
7,24237030411,Δημοτική Κοινότητα Πορτών,90,4,3,8,0,3,5,0,6,3,4,7,6,7,12,7,16
8,2423703041101,"Πόρται,αι",90,4,3,8,0,3,5,0,6,3,4,7,6,7,12,7,16
7,24237030412,Δημοτική Κοινότητα Σαντομερίου,112,5,3,6,3,3,7,9,9,3,8,6,7,4,4,11,20
8,2423703041201,"Σαντομέριον,το",68,4,4,0,3,3,0,5,4,4,4,4,3,3,3,7,16
8,2423703041202,"Αμπελάκια,τα",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423703041203,"Μονή Αγίας Μαρίνης Μαρίτσης,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423703041204,"Πολύλοφον,το",41,0,4,6,0,0,3,3,4,0,3,5,0,4,0,3,5
7,24237030413,Δημοτική Κοινότητα Φλόκα,61,0,0,0,4,3,0,3,5,3,0,8,7,3,8,8,7
8,2423703041301,"Φλόκας,ο",29,0,0,0,4,0,0,3,0,0,0,3,7,0,0,3,4
8,2423703041302,"Ζησιμαίικα,τα",35,0,0,0,4,0,0,3,0,3,0,3,0,0,6,0,0
7,24237030414,Δημοτική Κοινότητα Φωσταίνης,101,3,3,5,7,7,4,4,3,9,7,9,13,8,4,7,12
8,2423703041401,"Φώσταινα,η",101,3,3,5,7,7,4,4,3,9,7,9,13,8,4,7,12
7,24237030415,Δημοτική Κοινότητα Χαϊκαλίου,181,10,8,7,11,8,12,10,6,15,6,23,10,6,13,9,26
8,2423703041501,"Χαϊκάλιον,το",143,7,6,6,7,6,11,5,9,10,4,23,10,3,3,4,20
8,2423703041502,"Κατσαϊταίικα,τα",22,0,0,0,0,0,0,4,0,3,0,0,0,3,5,3,4
8,2423703041503,"Κουνελαίικα,τα",16,0,0,0,0,4,3,0,0,0,0,3,0,0,0,3,3
7,24237030416,Δημοτική Κοινότητα Χαραυγής,97,0,4,0,3,9,3,9,4,4,10,4,6,14,10,3,12
8,2423703041601,"Χαραυγή,η",20,0,0,0,3,0,0,5,0,3,5,0,0,3,7,0,8
8,2423703041602,"Νεοχώριον,το",31,0,7,0,0,3,0,3,3,0,4,0,0,7,3,0,6
8,2423703041603,"Πηγάδια,τα",40,0,3,0,0,3,0,0,0,5,0,3,7,3,3,0,4
5,2423704,ΔΗΜΟΣ ΕΡΥΜΑΝΘΟΥ,4397,134,179,210,205,222,249,250,259,295,318,317,283,364,299,257,560
6,242370401,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΦΑΡΡΩΝ,2326,68,112,126,97,139,122,109,146,153,192,173,155,183,146,123,280
7,24237040101,Δημοτική Κοινότητα Χαλανδρίτσης,484,15,27,31,21,34,28,25,25,31,41,28,36,46,25,24,44
8,2423704010101,"Χαλανδρίτσα,η",433,15,24,29,18,31,28,25,21,31,30,24,33,42,24,17,44
8,2423704010102,"Κυδωνιές,οι",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8,2423704010103,"Μαστοραίικα - Σταμαίικα,τα",50,0,6,0,0,5,0,3,6,3,7,0,5,3,4,3,3
7,24237040102,Δημοτική Κοινότητα Βασιλικού,359,17,17,21,11,15,9,15,31,22,32,24,21,25,22,24,46
8,2423704010201,"Βασιλικόν,το",194,11,9,14,10,8,7,12,12,10,12,15,14,10,13,13,24
8,2423704010202,"Αγριλιά,η",72,4,7,3,4,0,0,0,6,5,8,3,5,8,8,4,11
8,2423704010203,"Κυδωνίαι,αι",35,0,0,3,4,3,0,0,4,3,7,3,5,0,3,3,4
8,2423704010204,"Στέρνα,η",14,0,5,3,0,0,0,0,0,3,0,0,0,0,0,3,0
8,2423704010205,"Στεφάνη,η",51,3,0,3,0,0,0,6,7,3,8,0,3,4,0,5,7
7,24237040103,Δημοτική Κοινότητα Ελληνικού,143,3,5,3,7,12,13,10,11,5,4,11,12,18,16,9,12
8,2423704010301,"Ελληνικόν,το",40,3,3,3,3,5,3,0,4,3,0,3,5,6,6,0,4
8,2423704010302,"Αγία Ελεούσα,η",37,0,0,3,3,0,4,3,0,0,3,3,4,5,4,0,0
8,2423704010303,"Βαλματούρα,η",7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
8,2423704010304,"Κανελλάκι,το",16,0,0,0,0,4,0,3,3,0,0,0,3,0,0,4,0
8,2423704010305,"Κούμαρης,ο",10,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0
8,2423704010306,"Νεοχώριον,το",19,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,4
8,2423704010307,"Χρυσαυγή,η",20,0,3,0,0,0,0,0,4,0,0,0,3,3,4,0,3
7,24237040104,Δημοτική Κοινότητα Ισώματος,192,4,8,19,9,5,9,10,10,9,17,12,12,6,14,9,25
8,2423704010401,"Ίσωμα,το",192,4,8,19,9,5,9,10,10,9,17,12,12,6,14,9,25
7,24237040105,Δημοτική Κοινότητα Καλανίστρας,65,0,5,4,0,4,3,5,3,6,9,4,5,6,4,4,8
8,2423704010501,"Καλανίστρα,η",39,0,0,0,0,4,3,0,0,0,3,0,0,4,0,4,8
8,2423704010502,"Ροδιά,η",27,0,5,4,0,0,0,3,0,3,4,0,3,4,0,0,3
7,24237040106,Δημοτική Κοινότητα Καλάνου,56,0,0,0,0,3,0,4,3,9,7,5,3,0,0,5,10
8,2423704010601,"Κάλανος,ο",56,0,0,0,0,3,0,4,3,9,7,5,3,0,0,5,10
7,24237040107,Δημοτική Κοινότητα Καλουσίου,96,0,4,8,8,10,6,5,3,8,9,7,7,9,6,4,6
8,2423704010701,"Καλούσιον,το",96,0,4,8,8,10,6,5,3,8,9,7,7,9,6,4,6
7,24237040108,Δημοτική Κοινότητα Καταρράκτου,37,0,0,0,0,0,0,0,9,0,0,4,0,4,4,5,4
8,2423704010801,"Καταρράκτης,ο",37,0,0,0,0,0,0,0,9,0,0,4,0,4,4,5,4
7,24237040109,Δημοτική Κοινότητα Κριθαρακίων,72,0,3,3,5,5,6,7,3,3,4,7,4,10,6,0,12
8,2423704010901,"Κριθαράκια,τα",44,0,0,3,5,5,4,0,0,3,4,7,0,3,3,0,3
8,2423704010902,"Αστέριον,το",31,0,0,0,0,0,4,3,0,0,0,0,4,4,7,0,7
7,24237040110,Δημοτική Κοινότητα Λακκωμάτων,38,3,3,3,3,3,0,0,3,0,0,4,3,4,0,0,7
8,2423704011001,"Λακκώματα,τα",38,3,3,3,3,3,0,0,3,0,0,4,3,4,0,0,7
8,2423704011002,"Τσαπουρνιά,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237040111,Δημοτική Κοινότητα Μιραλίου,43,3,0,4,0,3,3,0,0,3,3,5,3,7,4,6,10
8,2423704011101,"Μιράλιον,το",43,3,0,4,0,3,3,0,0,3,3,5,3,7,4,6,10
7,24237040112,Δημοτική Κοινότητα Νέου Κομπηγαδίου,49,0,3,0,0,4,4,0,5,7,3,4,6,0,0,3,7
8,2423704011201,"Νέον Κομπηγάδιον,το",39,0,3,0,0,0,0,0,0,7,0,3,4,0,0,3,3
8,2423704011202,"Μίχας,ο",3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
8,2423704011203,"Πλάτανος,ο",8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
7,24237040113,Δημοτική Κοινότητα Πλατανόβρυσης,175,5,6,5,3,13,10,12,9,10,16,16,6,16,12,9,25
8,2423704011301,"Πλατανόβρυση,η",95,0,4,3,3,10,6,7,8,5,4,8,4,7,3,7,17
8,2423704011302,"Αγία Παρασκευή,η",15,4,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0
8,2423704011303,"Κάτω Πλατανόβρυση,η",53,0,4,5,0,0,6,3,0,7,8,4,3,3,3,4,10
