level,location_id,name,sum,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+
0,0,ΣΥΝΟΛΟ ΧΩΡΑΣ,10482487,412752,465740,538490,529726,520619,532682,569596,686797,794315,801716,807125,736214,698206,626429,555556,1206521
3,242,ΠΕΡΙΦΕΡΕΙΑ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,648220,25670,28602,33782,35918,36599,32891,34185,40155,44984,46585,48315,44759,44234,39936,35961,75648
4,24237,ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΑΧΑΪΑΣ,305979,12766,14058,16210,19049,20824,15864,15960,19220,22123,22145,22725,20526,19771,17985,15672,31090
5,2423701,ΔΗΜΟΣ ΠΑΤΡΕΩΝ,215923,9080,9944,11562,14463,16693,11634,11499,14023,16099,15865,16139,14242,13239,12048,10453,18943
6,242370101,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΤΡΕΩΝ,173600,7254,7608,8658,11774,14288,9632,9458,11287,12686,12586,12867,11426,10542,9659,8310,15581
7,24237010100,ΨΕΥΔΟΔΗΜΟΤΙΚΗ ΚΟΙΝΟΤΗΤΑ ΠΑΤΡΕΩΝ,170754,7132,7447,8455,11613,14147,9514,9332,11101,12456,12339,12655,11189,10345,9502,8182,15346
8,2423701010001,"Πάτραι,αι",169886,7097,7408,8385,11560,14104,9465,9283,11055,12398,12270,12585,11139,10275,9448,8134,15283
8,2423701010002,"Μπάλας,ο",257,9,13,15,22,14,9,14,6,16,22,23,21,19,19,15,18
8,2423701010003,"Σκιόεσσα,η",527,21,25,37,30,27,30,25,33,35,43,35,29,43,30,22,41
8,2423701010004,"Χάραδρον,το",85,4,3,7,4,9,0,7,4,4,7,10,4,5,3,4,3
7,24237010101,Δημοτική Κοινότητα Ελικίστρας,1714,72,76,101,94,80,79,72,104,125,139,142,157,127,102,89,151
8,2423701010101,"Ελικίστρα,η",275,4,17,13,25,17,17,10,18,12,23,23,28,21,17,11,24
8,2423701010102,"Καρυά,η",605,35,29,35,39,29,20,27,42,51,50,46,54,48,34,26,35
8,2423701010103,"Πουρναρόκαστρον,το",39,0,0,5,0,0,0,3,3,3,0,3,0,0,4,3,8
8,2423701010104,"Ρυάκι,το",97,5,4,3,4,5,3,3,8,4,11,4,7,11,8,5,10
8,2423701010105,"Ρωμανός,ο",696,26,28,45,30,32,36,31,38,56,49,61,66,44,40,45,74
7,24237010102,Δημοτική Κοινότητα Μοίρας,45,3,0,4,4,3,0,5,3,3,0,5,3,0,4,0,6
8,2423701010201,"Μοίρα,η",29,3,0,4,4,3,0,0,4,3,0,4,0,0,3,0,6
8,2423701010202,"Γκοτσαίικα,τα",14,0,0,0,0,0,0,3,0,4,3,4,3,0,4,0,3
7,24237010103,Δημοτική Κοινότητα Σουλίου,1092,44,82,102,62,54,39,52,76,104,103,74,72,67,48,34,75
8,2423701010301,"Νέον Σούλιον,το",1045,44,78,99,62,51,34,51,71,94,101,72,68,66,46,34,71
8,2423701010302,"Άγιος Ιωάννης,ο",19,0,0,0,0,5,0,0,0,0,4,0,4,0,0,0,0
8,2423701010303,"Κεφαλόβρυσον,το",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8,2423701010304,"Μιντζαίικα,τα",21,3,7,0,0,0,5,0,3,3,0,0,0,0,0,0,3
8,2423701010305,"Παναγιά,η",4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
8,2423701010306,"Προφήτης Ηλίας,ο",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
6,242370102,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΒΡΑΧΝΑΙΙΚΩΝ,4836,246,269,334,264,230,222,244,286,384,370,348,306,317,305,265,447
7,24237010201,Δημοτική Κοινότητα Βραχναιίκων,2911,155,178,214,172,134,129,160,180,239,223,186,167,186,182,144,256
8,2423701020101,"Βραχναίικα,τα",2642,131,152,194,156,113,108,141,169,228,220,183,152,163,166,127,244
8,2423701020102,"Δρεσθενά,τα",200,21,27,23,15,17,12,17,8,8,3,7,10,11,7,9,0
8,2423701020103,"Μοιραίικα,τα",69,3,0,0,0,0,4,0,3,3,7,0,6,11,9,8,14
7,24237010202,Δημοτική Κοινότητα Θεριανού,160,3,8,9,3,5,7,8,10,15,12,13,6,14,13,7,29
8,2423701020201,"Θεριανόν,το",160,3,8,9,3,5,7,8,10,15,12,13,6,14,13,7,29
7,24237010203,Δημοτική Κοινότητα Καμινίων,704,37,29,39,37,34,38,30,42,64,57,58,40,32,53,44,54
8,2423701020301,"Καμίνια,τα",704,37,29,39,37,34,38,30,42,64,57,58,40,32,53,44,54
7,24237010204,Δημοτική Κοινότητα Μονοδενδρίου,572,25,32,36,31,23,29,24,32,29,34,54,58,49,31,39,51
8,2423701020401,"Μονοδένδριον,το",572,25,32,36,31,23,29,24,32,29,34,54,58,49,31,39,51
7,24237010205,Δημοτική Κοινότητα Τσουκαλαιίκων,494,23,18,31,22,28,19,28,20,37,39,36,37,37,32,31,53
8,2423701020501,"Τσουκαλαίικα,τα",494,23,18,31,22,28,19,28,20,37,39,36,37,37,32,31,53
6,242370103,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΜΕΣΣΑΤΙΔΟΣ,14365,701,905,1069,894,731,694,760,1031,1312,1140,1110,888,853,707,626,946
7,24237010301,Δημοτική Κοινότητα Οβριάς,6426,339,429,457,404,320,321,372,459,611,499,478,384,377,300,269,408
8,2423701030101,"Οβριά,η",6426,339,429,457,404,320,321,372,459,611,499,478,384,377,300,269,408
7,24237010302,Δημοτική Κοινότητα Θέας,538,15,36,45,30,33,19,21,29,51,44,48,37,42,25,24,47
8,2423701030201,"Θέα,η",442,15,29,41,24,21,9,14,22,46,34,40,29,35,20,19,41
8,2423701030202,"Λυγιαί,αι",51,0,3,0,4,9,5,0,0,4,3,7,5,3,0,3,4
8,2423701030203,"Παυλόκαστρον,το",51,0,5,3,0,3,0,5,4,0,8,4,4,4,3,0,3
7,24237010303,Δημοτική Κοινότητα Καλλιθέας,885,41,35,76,64,52,36,42,69,77,73,64,45,50,51,43,67
8,2423701030301,"Καλλιθέα,η",781,40,28,68,48,48,34,42,65,66,63,54,39,45,44,37,57
8,2423701030302,"Άνω Καλλιθέα,η",102,4,4,5,13,0,4,0,6,8,7,14,4,7,9,3,13
7,24237010304,Δημοτική Κοινότητα Κρήνης Πατρών,1347,59,74,94,78,74,71,70,91,103,92,110,102,103,81,61,83
8,2423701030401,"Κρήνη,η",972,51,55,61,57,48,51,53,69,78,65,77,72,80,57,45,63
8,2423701030402,"Άγιος Κωνσταντίνος,ο",364,11,21,31,24,23,18,15,22,26,26,30,27,25,22,13,25
8,2423701030403,"Μονή Ομπλού,η",6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7,24237010305,Δημοτική Κοινότητα Κρυσταλλόβρυσης,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
8,2423701030501,"Κρυσταλλόβρυση,η",14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
7,24237010306,Δημοτική Κοινότητα Πετρωτού,543,32,44,44,32,38,28,18,35,53,46,41,32,19,27,19,30
8,2423701030601,"Μαυρομανδήλα,η",500,32,38,39,31,32,28,20,34,53,42,37,30,19,26,21,28
8,2423701030602,"Αγία Παρασκευή,η",6,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0
8,2423701030603,"Πετρωτόν,το",32,0,4,0,0,3,0,0,3,3,4,0,0,0,4,0,0
7,24237010307,Δημοτική Κοινότητα Σαραβαλίου,4621,213,287,350,288,219,221,237,342,418,389,371,286,266,221,212,303
8,2423701030701,"Σαραβάλιον,το",749,32,45,42,44,34,32,32,60,66,49,56,60,50,49,28,62
8,2423701030702,"Άγιος Στέφανος,ο",544,26,34,50,28,22,21,25,38,41,44,41,33,41,29,15,58
8,2423701030703,"Δεμένικα,τα",2844,133,175,221,194,143,141,154,216,272,250,243,162,144,116,131,154
8,2423701030704,"Κεφαλόβρυσον,το",330,13,21,24,9,14,19,12,14,33,29,23,25,18,26,26,23
8,2423701030705,"Μπάκαρι,το",149,9,8,14,7,6,3,8,20,6,17,4,13,13,3,13,9
6,242370104,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΠΑΡΑΛΙΑΣ,8904,396,495,622,519,414,399,472,634,650,726,683,641,585,530,428,702
7,24237010401,Δημοτική Κοινότητα Παραλίας,5376,243,282,381,308,232,264,310,392,403,428,389,387,388,334,233,400
8,2423701040101,"Παραλία,η",5376,243,282,381,308,232,264,310,392,403,428,389,387,388,334,233,400
7,24237010402,Δημοτική Κοινότητα Μιντιλογλίου,2330,109,147,159,142,122,96,121,170,162,200,178,146,135,136,130,179
8,2423701040201,"Μιντιλόγλιον,το",2104,100,133,143,120,105,86,104,156,156,178,161,133,118,126,115,170
8,2423701040202,"Χαντζηλιάκον,το",228,6,12,13,23,15,8,14,17,3,18,20,10,19,13,12,12
7,24237010403,Δημοτική Κοινότητα Ρογιτίκων,1193,44,65,87,69,60,39,41,73,84,105,111,107,62,60,65,123
8,2423701040301,"Ρογίτικα,τα",1193,44,65,87,69,60,39,41,73,84,105,111,107,62,60,65,123
6,242370105,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΡΙΟΥ,14218,478,672,884,1016,1037,682,564,780,1063,1043,1132,981,941,847,825,1272
7,24237010501,Δημοτική Κοινότητα Ρίου,5429,182,235,298,477,575,317,237,279,385,390,396,326,310,290,278,454
8,2423701050101,"Ρίον,το",5429,182,235,298,477,575,317,237,279,385,390,396,326,310,290,278,454
7,24237010502,Δημοτική Κοινότητα Αγίου Βασιλείου,2888,115,145,184,182,141,122,120,167,225,212,252,217,222,177,181,233
8,2423701050201,"Άγιος Βασίλειος,ο",2888,115,145,184,182,141,122,120,167,225,212,252,217,222,177,181,233
7,24237010503,Δημοτική Κοινότητα Ακταίου,1449,59,77,104,95,77,63,50,80,119,127,132,98,91,94,74,111
8,2423701050301,"Ακταίο,το",1449,59,77,104,95,77,63,50,80,119,127,132,98,91,94,74,111
7,24237010504,Δημοτική Κοινότητα Άνω Καστριτσίου,743,21,29,49,39,32,36,19,53,54,55,74,52,58,38,46,87
8,2423701050401,"Άνω Καστρίτσιον,το",743,21,29,49,39,32,36,19,53,54,55,74,52,58,38,46,87
7,24237010505,Δημοτική Κοινότητα Αραχοβιτίκων,744,26,45,42,46,40,29,28,35,55,53,56,67,47,52,48,75
8,2423701050501,"Αραχοβίτικα,τα",393,14,27,27,23,21,12,17,19,36,29,30,39,25,22,16,39
8,2423701050502,"Κάτω Αραχοβίτικα,τα",347,15,16,18,25,22,15,13,18,18,22,28,30,24,26,30,34
7,24237010506,Δημοτική Κοινότητα Αργυράς,212,6,8,5,10,15,6,8,11,9,18,13,21,13,15,14,35
8,2423701050601,"Αργυρά,η",212,6,8,5,10,15,6,8,11,9,18,13,21,13,15,14,35
7,24237010507,Δημοτική Κοινότητα Δρεπάνου,450,18,22,34,29,21,9,22,27,40,27,38,30,29,32,27,45
8,2423701050701,"Δρέπανον,το",450,18,22,34,29,21,9,22,27,40,27,38,30,29,32,27,45
7,24237010508,Δημοτική Κοινότητα Κάτω Καστριτσίου,798,8,37,43,55,51,55,30,37,49,50,65,72,68,46,63,72
8,2423701050801,"Κάτω Καστρίτσιον,το",542,8,25,35,38,36,34,16,17,36,34,46,48,45,35,38,51
8,2423701050802,"Μαγούλα,η",253,0,10,10,21,19,18,11,17,11,18,22,22,21,8,23,23
7,24237010509,Δημοτική Κοινότητα Πιτίτσης,18,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3
8,2423701050901,"Πιτίτσα,η",18,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3
7,24237010510,Δημοτική Κοινότητα Πλατανίου,458,13,26,36,31,29,10,10,36,43,30,40,29,17,31,29,38
8,2423701051001,"Πλατάνιον,το",458,13,26,36,31,29,10,10,36,43,30,40,29,17,31,29,38
7,24237010511,Δημοτική Κοινότητα Σελλών,270,6,14,21,16,6,5,6,8,29,17,11,19,15,27,26,38
8,2423701051101,"Σελλά,τα",270,6,14,21,16,6,5,6,8,29,17,11,19,15,27,26,38
7,24237010512,Δημοτική Κοινότητα Ψαθοπύργου,752,24,40,56,35,44,28,35,41,53,67,57,56,66,47,33,78
8,2423701051201,"Ψαθόπυργος,ο",639,20,33,45,28,38,26,29,33,48,63,44,46,48,40,28,62
8,2423701051202,"Κάτω Ροδινή,η",111,0,5,9,5,4,0,3,5,9,6,11,6,15,6,8,12
5,2423702,ΔΗΜΟΣ ΑΙΓΙΑΛΕΙΑΣ,46989,1717,1898,2244,2242,1944,1931,2069,2668,3292,3490,3649,3421,3648,3250,2947,6586
6,242370201,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΙΓΙΟΥ,25796,1018,1075,1301,1238,1082,1099,1220,1544,1887,1916,2026,1851,1975,1723,1532,3314
7,24237020101,Δημοτική Κοινότητα Αιγίου,20246,807,812,1003,973,891,874,950,1225,1497,1519,1614,1465,1525,1341,1187,2574
8,2423702010101,"Αίγιον,το",19854,789,795,987,960,866,846,937,1202,1466,1498,1579,1436,1480,1309,1174,2545
8,2423702010102,"Άγιος Νικόλαος,ο",53,3,3,0,3,3,3,5,3,7,0,4,5,5,3,3,0
8,2423702010103,"Σωτήρ,ο",250,15,16,12,10,17,20,3,20,21,14,18,18,27,20,12,18
8,2423702010104,"Φωνησκαριά,η",91,0,3,5,8,8,3,3,0,6,3,14,8,11,0,5,8
7,24237020102,Δημοτική Κοινότητα Βαλιμιτίκων,456,23,21,26,25,13,15,23,28,45,27,28,31,28,47,27,62
8,2423702010201,"Βαλιμίτικα,τα",456,23,21,26,25,13,15,23,28,45,27,28,31,28,47,27,62
7,24237020103,Δημοτική Κοινότητα Δαφνών,211,7,5,4,8,8,6,12,6,14,18,13,19,20,13,15,41
8,2423702010301,"Δάφναι,αι",208,7,5,4,8,8,6,12,6,12,18,13,19,20,13,15,41
8,2423702010302,"Άγιος Ηλίας,ο",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020104,Δημοτική Κοινότητα Διγελιωτίκων,391,26,8,18,14,6,17,19,37,24,26,18,20,39,32,37,57
8,2423702010401,"Διγελιώτικα,τα",391,26,8,18,14,6,17,19,37,24,26,18,20,39,32,37,57
7,24237020105,Δημοτική Κοινότητα Κουλούρας,923,26,53,60,52,40,35,48,54,61,70,84,59,78,48,48,115
8,2423702010501,"Κουλούρα,η",923,26,53,60,52,40,35,48,54,61,70,84,59,78,48,48,115
7,24237020106,Δημοτική Κοινότητα Κούμαρη,203,12,18,10,7,5,8,13,9,16,17,17,14,11,11,13,19
8,2423702010601,"Κούμαρης,ο",203,12,18,10,7,5,8,13,9,16,17,17,14,11,11,13,19
7,24237020107,Δημοτική Κοινότητα Κουνινάς,320,4,4,12,13,10,16,16,24,21,22,22,29,34,30,24,46
8,2423702010701,"Κουνινά,η",266,3,3,10,9,5,14,13,19,17,19,18,26,24,28,22,41
8,2423702010702,"Αγία Άννα,η",20,0,0,4,0,0,0,3,3,0,3,0,0,3,0,0,0
8,2423702010703,"Μονή Πεπελενίτσης,η",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702010704,"Πελεκίστρα,η",6,0,0,0,0,0,4,0,0,4,4,0,0,3,0,0,0
8,2423702010705,"Πετροβούνι,το",31,0,0,0,3,3,0,0,0,3,0,3,5,7,0,0,5
7,24237020108,Δημοτική Κοινότητα Μαυρικίου,357,3,7,20,16,8,10,12,15,30,31,24,23,38,36,23,58
8,2423702010801,"Κάτω Μαυρίκιον,το",349,3,7,20,16,8,10,12,15,27,34,24,23,35,32,23,54
8,2423702010802,"Άγιος Ιωάννης,ο",4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8,2423702010803,"Άνω Μαυρίκιον,το",11,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
7,24237020109,Δημοτική Κοινότητα Μελισσίων,275,8,19,7,6,8,13,8,21,15,17,18,18,19,14,25,54
8,2423702010901,"Μελίσσια,τα",257,8,19,7,6,8,11,5,17,17,17,18,18,19,11,21,53
8,2423702010902,"Λάκκα,η",5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4
8,2423702010903,"Μονή Παμμεγίστων Ταξιαρχών,η",4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8,2423702010904,"Πυργάκιον,το",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020110,Δημοτική Κοινότητα Παρασκευής,181,3,8,6,12,10,11,11,9,12,11,21,13,12,12,12,21
8,2423702011001,"Παρασκευή,η",181,3,8,6,12,10,11,11,9,12,11,21,13,12,12,12,21
7,24237020111,Δημοτική Κοινότητα Πτέρης,439,17,22,18,15,19,19,30,18,23,32,31,44,34,27,19,67
8,2423702011101,"Πτέρη,η",21,0,0,0,0,0,3,3,0,0,6,0,7,0,0,0,0
8,2423702011102,"Άγιος Ανδρέας,ο",72,0,5,4,3,5,0,3,3,3,5,4,5,8,4,4,11
8,2423702011103,"Άγιος Παντελεήμων,ο",10,3,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0
8,2423702011104,"Αχλαδέα,η",148,6,7,10,7,9,10,14,7,7,11,11,13,8,12,7,17
8,2423702011105,"Κάτω Πτέρη,η",134,0,5,4,6,3,7,3,0,8,7,15,20,11,6,5,27
8,2423702011106,"Μπουφούσκια,η",57,3,3,3,0,3,0,6,3,0,7,4,3,3,9,7,8
7,24237020112,Δημοτική Κοινότητα Σελινούντος,535,31,33,33,38,25,27,24,36,38,36,39,35,41,25,22,62
8,2423702011201,"Σελινούς,ο",535,31,33,33,38,25,27,24,36,38,36,39,35,41,25,22,62
7,24237020113,Δημοτική Κοινότητα Τέμενης,1211,42,59,82,67,45,47,54,55,99,89,97,75,92,99,78,136
8,2423702011301,"Τέμενη,η",1211,42,59,82,67,45,47,54,55,99,89,97,75,92,99,78,136
7,24237020114,Δημοτική Κοινότητα Χατζή,40,0,3,10,3,0,0,4,0,0,3,5,4,5,3,0,0
8,2423702011401,"Χατζής,ο",40,0,3,10,3,0,0,4,0,0,3,5,4,5,3,0,0
6,242370202,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΙΓΕΙΡΑΣ,2291,68,74,93,95,99,97,87,103,143,159,189,186,187,188,168,361
7,24237020201,Δημοτική Κοινότητα Αιγείρας,1309,43,49,52,63,63,59,50,61,85,96,107,98,106,88,100,179
8,2423702020101,"Αιγείρα,η",1309,43,49,52,63,63,59,50,61,85,96,107,98,106,88,100,179
7,24237020202,Δημοτική Κοινότητα Αιγών,261,7,8,13,3,4,15,13,7,17,18,21,20,18,28,20,51
8,2423702020201,"Αιγαί,αι",58,0,0,0,5,0,4,4,0,3,3,5,8,7,10,8,10
8,2423702020202,"Αλμυρός,ο",15,0,0,0,5,0,0,0,4,0,0,3,3,3,0,0,0
8,2423702020203,"Λαμπινός,ο",188,5,3,9,3,3,11,11,6,12,19,12,13,9,17,15,40
7,24237020203,Δημοτική Κοινότητα Αμπελοκήπων,206,0,3,11,10,10,7,3,8,12,8,18,24,21,17,14,37
8,2423702020301,"Αμπελόκηποι,οι",173,0,3,11,10,10,10,0,4,10,5,14,25,16,14,6,34
8,2423702020302,"Παλιοκάτωνα,τα",10,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3
8,2423702020303,"Πιμπαίϊκα,τα",23,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,5
7,24237020204,Δημοτική Κοινότητα Βελάς,56,0,0,3,3,3,0,3,4,0,5,6,5,9,7,4,3
8,2423702020401,"Βελά,η",56,0,0,3,3,3,0,3,4,0,5,6,5,9,7,4,3
7,24237020205,Δημοτική Κοινότητα Εξοχής,52,0,3,0,4,4,3,0,3,4,5,5,6,3,3,4,6
8,2423702020501,"Εξοχή,η",52,0,3,0,4,4,3,0,3,4,5,5,6,3,3,4,6
7,24237020206,Δημοτική Κοινότητα Μοναστηρίου,76,3,4,3,5,3,3,4,7,7,3,6,4,8,12,3,16
8,2423702020601,"Μοναστήριον,το",76,3,4,3,5,3,3,4,7,7,3,6,4,8,12,3,16
7,24237020207,Δημοτική Κοινότητα Οάσεως,39,3,0,0,3,3,0,0,0,0,0,0,4,4,6,0,7
8,2423702020701,"Όασις,η",39,3,0,0,3,3,0,0,0,0,0,0,4,4,6,0,7
7,24237020208,Δημοτική Κοινότητα Περιθωρίου,31,0,0,0,0,5,0,0,3,4,0,0,3,6,3,3,10
8,2423702020801,"Περιθώριον,το",31,0,0,0,0,5,0,0,3,4,0,0,3,6,3,3,10
7,24237020209,Δημοτική Κοινότητα Σελιάνας,55,0,0,0,0,5,0,0,4,0,4,6,3,4,8,5,15
8,2423702020901,"Σελιάνα,η",55,0,0,0,0,5,0,0,4,0,4,6,3,4,8,5,15
7,24237020210,Δημοτική Κοινότητα Σινεβρού,30,3,0,0,0,5,0,0,0,3,3,3,3,3,0,5,4
8,2423702021001,"Σινεβρόν,το",30,3,0,0,0,5,0,0,0,3,3,3,3,3,0,5,4
7,24237020211,Δημοτική Κοινότητα Χρυσανθίου,177,3,7,8,4,8,7,8,9,14,9,13,14,14,17,15,30
8,2423702021101,"Χρυσάνθιον,το",169,3,7,8,4,8,5,9,9,14,9,14,14,14,17,15,28
8,2423702021102,"Κασάνεβα,η",4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6,242370203,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΑΚΡΑΤΑΣ,4248,121,159,171,188,177,184,158,227,302,273,301,310,343,314,313,703
7,24237020301,Δημοτική Κοινότητα Ακράτας,1376,44,59,57,46,46,62,63,93,90,88,96,92,107,91,111,222
8,2423702030101,"Ακράτα,η",1332,43,59,54,44,48,58,59,93,88,85,91,88,110,93,107,212
8,2423702030102,"Πύργος,ο",3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
8,2423702030103,"Φούρνοι,οι",47,3,0,0,0,0,3,0,3,4,0,3,3,3,0,3,13
7,24237020302,Δημοτική Κοινότητα Αγίας Βαρβάρας,129,3,7,6,5,8,6,3,5,10,10,8,8,5,14,11,17
8,2423702030201,"Αγία Βαρβάρα,η",113,3,7,6,5,8,8,5,4,9,9,8,5,6,12,14,17
8,2423702030202,"Βουνάκιον,το",19,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0
7,24237020303,Δημοτική Κοινότητα Αμπέλου,215,7,4,0,10,13,6,7,5,13,10,16,15,29,26,14,39
8,2423702030301,"Άμπελος,η",215,7,4,0,10,13,6,7,5,13,10,16,15,29,26,14,39
7,24237020304,Δημοτική Κοινότητα Βαλιμής,37,0,0,0,0,0,0,3,3,3,4,0,3,4,3,3,5
8,2423702030401,"Βαλιμή,η",37,0,0,0,0,0,0,3,3,3,4,0,3,4,3,3,5
7,24237020305,Δημοτική Κοινότητα Βουτσίμου,42,0,0,3,4,0,5,0,0,4,0,5,3,0,4,4,10
8,2423702030501,"Βούτσιμος,ο",42,0,0,3,4,0,5,0,0,4,0,5,3,0,4,4,10
7,24237020306,Δημοτική Κοινότητα Ζαρούχλης,78,0,0,0,5,4,3,3,3,3,7,5,9,11,3,6,19
8,2423702030601,"Ζαρούχλα,η",78,0,0,0,5,4,3,3,3,3,7,5,9,11,3,6,19
7,24237020307,Δημοτική Κοινότητα Καλαμιά,247,3,3,11,10,17,6,6,8,20,6,16,22,20,20,25,52
8,2423702030701,"Κάτω Ποταμιά,η",7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8,2423702030702,"Καλαμιάς,ο",198,3,3,11,10,14,5,5,5,16,7,16,18,12,13,18,41
8,2423702030703,"Ποταμίτικος Γιαλός,ο",42,0,0,0,0,0,0,0,3,3,0,0,4,9,7,5,8
7,24237020308,Δημοτική Κοινότητα Κραθίου,566,21,27,27,36,26,20,18,44,44,37,45,45,43,37,30,72
8,2423702030801,"Κράθιον,το",446,14,19,23,27,22,17,15,32,29,30,38,34,32,28,21,63
8,2423702030802,"Γκουμαίικα,τα",116,9,6,3,6,5,0,6,9,12,5,9,9,15,8,6,6
7,24237020309,Δημοτική Κοινότητα Μεσορρουγίου,30,0,0,0,0,0,0,0,0,0,4,3,0,4,3,3,8
8,2423702030901,"Μεσορρούγιον,το",18,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,5
8,2423702030902,"Άνω Μεσορρούγι,το",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
8,2423702030903,"Σόλος,ο",8,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,4
7,24237020310,Δημοτική Κοινότητα Παραλίας Πλατάνου,216,3,4,4,16,8,7,3,6,10,8,19,17,14,21,16,52
8,2423702031001,"Παραλία Πλατάνου,η",216,3,4,4,16,8,7,3,6,10,8,19,17,14,21,16,52
7,24237020311,Δημοτική Κοινότητα Περιστέρας,65,0,0,5,0,4,0,5,3,5,3,8,5,9,0,3,14
8,2423702031101,"Περιστέρα,η",48,0,0,0,0,4,5,5,4,5,0,8,6,6,0,0,12
8,2423702031102,"Αγρίδιον,το",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031103,"Χαλκιάνικα,τα",8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3
7,24237020312,Δημοτική Κοινότητα Πλατάνου,202,3,9,6,14,9,8,3,3,12,14,15,15,15,22,13,47
8,2423702031201,"Πλάτανος,ο",198,3,9,6,14,9,8,3,3,12,12,17,15,15,17,13,47
8,2423702031202,"Άνω Ποταμιά,η",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031203,"Κορινθιακό Μπαλκόνι,το",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2423702031204,"Τσιβλός,ο",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,24237020313,Δημοτική Κοινότητα Ποροβίτσης,90,3,5,6,6,0,0,0,4,13,4,4,9,7,11,6,13
8,2423702031301,"Παραλία Ποροβίτσης,η",89,3,5,6,6,0,0,0,4,13,6,0,9,7,11,6,11
8,2423702031302,"Ποροβίτσα,η",4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7,24237020314,Δημοτική Κοινότητα Συλιβαινιώτικων,960,30,36,47,50,39,51,43,45,82,74,59,71,74,61,69,131
8,2423702031401,"Συλιβαινιώτικα,τα",960,30,36,47,50,39,51,43,45,82,74,59,71,74,61,69,131
6,242370204,ΔΗΜΟΤΙΚΗ ΕΝΟΤΗΤΑ ΔΙΑΚΟΠΤΟΥ,5605,166,220,220,276,209,173,212,303,355,435,416,428,458,386,401,942
7,24237020401,Δημοτική Κοινότητα Διακοπτού,1977,62,86,80,121,74,51,79,106,140,145,160,130,147,141,133,321
8,2423702040101,"Διακοπτόν,το",1910,64,83,77,117,74,52,74,103,137,141,155,127,134,133,127,315
8,2423702040102,"Καλυβίτης,ο",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
8,2423702040103,"Κερνίτσα,η",19,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
8,2423702040104,"Λόφος,ο",36,0,3,0,0,0,3,0,6,3,3,3,3,8,3,5,5
7,24237020402,Δημοτική Κοινότητα Άνω Διακοπτού,146,6,6,8,6,3,8,6,7,13,10,7,17,12,13,15,22
8,2423702040201,"Άνω Διακοπτόν,το",132,6,6,8,6,3,3,6,7,9,11,7,14,7,7,12,24
